year,month,district,normalized_district,ndvi_mean,ndvi_median,ndwi_mean,ndwi_median,valid_pixel_count,observation_count,cloud_or_quality_fraction,satellite_source,product_id,spatial_scale_m,period_start,period_end,data_status,no_coverage_flag,quality_flag,source_processing_timestamp
2025,1,Sheikhupura,Sheikhupura District,0.597784,0.593002,-0.546656,-0.551030,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-01-01,2025-01-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,1,Sialkot,Sialkot District,0.569299,0.564745,-0.512285,-0.516383,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-01-01,2025-01-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,1,Toba Tek Singh,Toba Tek Singh District,0.527853,0.523630,-0.508667,-0.512736,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-01-01,2025-01-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,1,Vehari,Vehari District,0.473181,0.469396,-0.459798,-0.463476,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-01-01,2025-01-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Attock,Attock District,0.277661,0.275439,-0.386583,-0.389676,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Bahawalnagar,Bahawalnagar District,0.526277,0.522067,-0.528281,-0.532507,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Bahawalpur,Bahawalpur District,0.273432,0.271245,-0.357687,-0.360549,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Bhakkar,Bhakkar District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2025,2,Chakwal,Chakwal District,0.281196,0.278946,-0.393423,-0.396570,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Dera Ghazi Khan,Dera Ghazi Khan District,0.337062,0.334365,-0.405983,-0.409231,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Faisalabad,Faisalabad District,0.562018,0.557522,-0.548570,-0.552958,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Gujranwala,Gujranwala District,0.657618,0.652357,-0.597262,-0.602040,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Gujrat,Gujrat District,0.471644,0.467871,-0.482600,-0.486461,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Hafizabad,Hafizabad District,0.727096,0.721279,-0.656833,-0.662088,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Jhang,Jhang District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2025,2,Jhelum,Jhelum District,0.328120,0.325495,-0.423198,-0.426584,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Kasur,Kasur District,0.545868,0.541501,-0.527656,-0.531877,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Khanewal,Khanewal District,0.592823,0.588080,-0.569663,-0.574220,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Khushab,Khushab District,0.331771,0.329117,-0.399464,-0.402660,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Lahore,Lahore District,0.411008,0.407720,-0.421190,-0.424560,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Layyah,Layyah District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2025,2,Lodhran,Lodhran District,0.596115,0.591346,-0.571817,-0.576392,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Mandi Bahauddin,Mandi Bahauddin District,0.604534,0.599698,-0.569847,-0.574406,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Mianwali,Mianwali District,0.386139,0.383050,-0.424909,-0.428308,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Multan,Multan District,0.544434,0.540078,-0.529575,-0.533812,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Muzaffargarh,Muzaffargarh District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2025,2,Narowal,Narowal District,0.671329,0.665959,-0.611305,-0.616195,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Okara,Okara District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2025,2,Pakpattan,Pakpattan District,0.576274,0.571663,-0.545545,-0.549909,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Rahim Yar Khan,Rahim Yar Khan District,0.358571,0.355702,-0.412852,-0.416155,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Rajanpur,Rajanpur District,0.315245,0.312723,-0.380327,-0.383369,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Rawalpindi,Rawalpindi District,0.340476,0.337752,-0.438571,-0.442080,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Sahiwal,Sahiwal District,0.572650,0.568068,-0.558645,-0.563114,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Sargodha,Sargodha District,0.570851,0.566284,-0.555460,-0.559904,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Sheikhupura,Sheikhupura District,0.682896,0.677433,-0.628259,-0.633285,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Sialkot,Sialkot District,0.621790,0.616816,-0.567657,-0.572198,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Toba Tek Singh,Toba Tek Singh District,0.595945,0.591178,-0.583614,-0.588283,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,2,Vehari,Vehari District,0.540759,0.536432,-0.531926,-0.536181,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-02-01,2025-02-28,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Attock,Attock District,0.321277,0.318706,-0.386780,-0.389875,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Bahawalnagar,Bahawalnagar District,0.415906,0.412579,-0.459182,-0.462855,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Bahawalpur,Bahawalpur District,0.234332,0.232458,-0.327146,-0.329763,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Bhakkar,Bhakkar District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2025,3,Chakwal,Chakwal District,0.288290,0.285984,-0.364058,-0.366971,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Dera Ghazi Khan,Dera Ghazi Khan District,0.309764,0.307286,-0.374620,-0.377617,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Faisalabad,Faisalabad District,0.551158,0.546749,-0.545434,-0.549797,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Gujranwala,Gujranwala District,0.659446,0.654171,-0.608900,-0.613771,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Gujrat,Gujrat District,0.529870,0.525631,-0.524240,-0.528434,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Hafizabad,Hafizabad District,0.682515,0.677055,-0.627387,-0.632406,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Jhang,Jhang District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2025,3,Jhelum,Jhelum District,0.357439,0.354580,-0.420268,-0.423630,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Kasur,Kasur District,0.547811,0.543428,-0.538393,-0.542700,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Khanewal,Khanewal District,0.519834,0.515676,-0.523411,-0.527598,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Khushab,Khushab District,0.322427,0.319848,-0.381578,-0.384631,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Lahore,Lahore District,0.453631,0.450002,-0.457933,-0.461597,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Layyah,Layyah District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2025,3,Lodhran,Lodhran District,0.541620,0.537287,-0.544300,-0.548654,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Mandi Bahauddin,Mandi Bahauddin District,0.624457,0.619461,-0.589092,-0.593805,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Mianwali,Mianwali District,0.404149,0.400916,-0.419868,-0.423227,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Multan,Multan District,0.530562,0.526317,-0.536134,-0.540423,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Muzaffargarh,Muzaffargarh District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2025,3,Narowal,Narowal District,0.676447,0.671035,-0.618632,-0.623581,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Okara,Okara District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2025,3,Pakpattan,Pakpattan District,0.535591,0.531307,-0.525941,-0.530148,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Rahim Yar Khan,Rahim Yar Khan District,0.303837,0.301407,-0.371035,-0.374003,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Rajanpur,Rajanpur District,0.261897,0.259801,-0.331714,-0.334368,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Rawalpindi,Rawalpindi District,0.398414,0.395227,-0.450380,-0.453983,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Sahiwal,Sahiwal District,0.527195,0.522978,-0.530611,-0.534856,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Sargodha,Sargodha District,0.575178,0.570577,-0.558486,-0.562954,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Sheikhupura,Sheikhupura District,0.663333,0.658026,-0.621183,-0.626153,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Sialkot,Sialkot District,0.666460,0.661128,-0.612699,-0.617601,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Toba Tek Singh,Toba Tek Singh District,0.547979,0.543595,-0.550664,-0.555070,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,3,Vehari,Vehari District,0.526835,0.522621,-0.525511,-0.529715,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-03-01,2025-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,4,Attock,Attock District,0.243051,0.241107,-0.332423,-0.335082,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-04-01,2025-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,4,Bahawalnagar,Bahawalnagar District,0.196195,0.194625,-0.310966,-0.313454,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-04-01,2025-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,4,Bahawalpur,Bahawalpur District,0.141498,0.140366,-0.255485,-0.257529,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-04-01,2025-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,4,Bhakkar,Bhakkar District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-04-01,2025-04-30,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2025,4,Chakwal,Chakwal District,0.216852,0.215117,-0.309788,-0.312266,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-04-01,2025-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,4,Dera Ghazi Khan,Dera Ghazi Khan District,0.167289,0.165950,-0.267785,-0.269927,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-04-01,2025-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,4,Faisalabad,Faisalabad District,0.315671,0.313146,-0.392353,-0.395492,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-04-01,2025-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,4,Gujranwala,Gujranwala District,0.372626,0.369645,-0.440322,-0.443844,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-04-01,2025-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,4,Gujrat,Gujrat District,0.358199,0.355333,-0.422014,-0.425390,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-04-01,2025-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,4,Hafizabad,Hafizabad District,0.297894,0.295511,-0.396724,-0.399898,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-04-01,2025-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,4,Jhang,Jhang District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-04-01,2025-04-30,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2025,4,Jhelum,Jhelum District,0.277401,0.275181,-0.366253,-0.369183,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-04-01,2025-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,4,Kasur,Kasur District,0.400675,0.397470,-0.452349,-0.455968,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-04-01,2025-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,4,Khanewal,Khanewal District,0.291933,0.289598,-0.375398,-0.378401,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-04-01,2025-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,4,Khushab,Khushab District,0.204302,0.202668,-0.299595,-0.301991,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-04-01,2025-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,4,Lahore,Lahore District,0.313218,0.310713,-0.370368,-0.373331,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-04-01,2025-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,4,Layyah,Layyah District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-04-01,2025-04-30,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2025,4,Lodhran,Lodhran District,0.275587,0.273383,-0.369029,-0.371981,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-04-01,2025-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,4,Mandi Bahauddin,Mandi Bahauddin District,0.362277,0.359379,-0.423467,-0.426855,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-04-01,2025-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2025,4,Mianwali,Mianwali District,0.227433,0.225614,-0.310614,-0.313099,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2025-04-01,2025-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
