year,month,district,crop_type,disease_scientific,disease_common,disease_urdu,severity_level,temp_avg,humidity_avg,rainfall_mm,gdd,bioclimatic_suitability,symptoms,recommended_chemical,dosage_per_acre
2025,8,Rawalpindi,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,29.73923184075317,79.10529727988438,75.18786315501674,19.73923184075317,0.7468351668692644,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2025,8,Sheikhupura,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,29.90457347064934,86.69719397644263,72.93051654513899,19.90457347064934,0.8230611450691003,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2025,8,Sargodha,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,29.525095707422278,79.6690436403077,86.47181487861124,19.525095707422278,0.746741631237742,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2025,8,Rahim Yar Khan,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,27.855210771700335,80.58988549734387,66.14670663631617,17.855210771700335,0.7126502370145109,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2025,9,Lahore,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,29.67327058979424,91.97007005159423,58.35742601240968,19.67327058979424,0.8663659602550119,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2025,9,Faisalabad,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,29.70146423331063,93.23841594635242,65.63836011399982,19.70146423331063,0.8791484052067066,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2025,9,Multan,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,32.29530597208915,82.87625913344434,71.28669524283146,22.295305972089153,0.849687030646582,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2025,9,Gujranwala,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,31.68881875530949,82.92152579761493,54.811783962697135,21.68881875530949,0.8341857783855048,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2025,9,Bahawalpur,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,31.174669682609476,86.12219598805477,64.3198487159398,21.174669682609476,0.8523273054820832,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2025,9,Sahiwal,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,28.912643069712153,89.97373791767191,73.68883578757882,18.912643069712153,0.8258344666861823,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2025,9,Rawalpindi,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,30.821976960997482,82.14592313946326,70.23038255570003,20.821976960997482,0.8037776985537798,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2025,9,Sheikhupura,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,30.729462978178,92.48595055165598,73.05081315344928,20.729462978178,0.9022360614218138,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2025,9,Sargodha,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,30.305314159013115,90.04541627663208,73.37881038854043,20.305314159013115,0.8663030567753803,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2025,9,Rahim Yar Khan,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,31.015347831210942,93.53957976666935,69.6564643909117,21.015347831210942,0.9210040007773179,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
2025,7,Lahore,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,37.10307429735491,59.08673845812687,29.462286349049585,27.103074297354908,0.695968141904844,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2025,7,Faisalabad,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,37.57479676610184,64.27262379016986,26.995534437401684,27.57479676610184,0.7666764369967475,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2025,7,Multan,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,36.21363961081101,66.49228164629271,22.07985156461277,26.213639610811008,0.7644214363299643,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2025,7,Gujranwala,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,36.24592197509257,65.83911905383263,14.808299482305442,26.24592197509257,0.7575871657568407,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2025,7,Bahawalpur,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,38.473137849400544,56.25224859248614,7.654400411653277,28.473137849400544,0.6870477823611006,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2025,7,Sahiwal,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,34.227876728100895,66.72572465228937,22.666194501416985,24.227876728100895,0.7250412311084964,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2025,7,Rawalpindi,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,34.45546808683464,61.09170669525867,6.434461040454449,24.455468086834642,0.6682359842567451,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2025,7,Sheikhupura,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,38.78202836479419,63.87590749971727,11.436552525419852,28.782028364794193,0.7864245258669859,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2025,7,Sargodha,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,34.72332946707545,64.78144528383514,7.829606934957457,24.72332946707545,0.7141039580774377,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2025,7,Rahim Yar Khan,Cotton,Cotton leaf curl virus,Cotton Leaf Curl Virus (CLCuV),کپاس کا پتہ مروڑ وائرس,Critical,36.063887784647186,65.01720546449772,8.621709747972996,26.063887784647186,0.7443724450612684,"Upward/downward leaf curling, thickened veins, enation",Vector Control (Polo 500 SC for Whitefly),200 ml/acre
2025,8,Lahore,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,32.432952497275345,73.2937897597459,43.831391469410384,22.432952497275345,0.7546457148009921,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2025,8,Faisalabad,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,36.28661514281725,66.34067457683713,46.67190953662927,26.286615142817247,0.7642154052966887,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2025,8,Multan,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,34.95012652542896,67.32481107347985,58.42871973028531,24.950126525428963,0.7469875127995942,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2025,8,Gujranwala,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,32.86443774218697,69.6219214353072,37.27864749675292,22.864437742186972,0.7263762865085988,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2025,8,Bahawalpur,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,32.75376340761825,75.73450994903588,49.634612879602884,22.75376340761825,0.7874889589405181,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2025,8,Sahiwal,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,36.44011325146596,70.88761222818081,56.218900881841606,26.44011325146596,0.8200484500701309,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2025,8,Rawalpindi,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,33.9089314436977,76.36544928639994,49.33368265974368,23.908931443697703,0.8220542173078442,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2025,8,Sheikhupura,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,32.62136903310042,73.54768776398336,55.79906269064509,22.62136903310042,0.7616591314540144,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2025,8,Sargodha,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,32.14434323316423,68.42524114286583,51.92728564635166,22.14434323316423,0.6982490276534317,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2025,8,Rahim Yar Khan,Cotton,Xanthomonas citri pv. malvacearum,Bacterial Blight (Angular Leaf Spot),بیکٹیریل بلائیٹ,High,31.503439570320282,75.39716118816983,43.84048200218849,21.503439570320282,0.7540539400841924,Angular water-soaked spots bounded by leaf veins,Copper Hydroxide 77 WP,500 g/acre
2025,7,Lahore,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,36.504695837638195,80.97240694893935,22.480337519251606,26.504695837638195,0.9383724085436483,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2025,7,Faisalabad,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,33.42012350269539,76.87724509725265,20.751003033028745,23.42012350269539,0.8156339764117991,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2025,7,Multan,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,36.66357023050499,76.34233667427782,31.58901426363299,26.663570230504988,0.8885659118153146,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2025,7,Gujranwala,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,36.370980125293,69.86011175089664,31.80347438154638,26.370980125293002,0.806628805092892,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2025,7,Bahawalpur,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,33.83696120080212,69.65369219469203,25.14654567217718,23.836961200802122,0.748212469931558,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2025,7,Sahiwal,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,35.42051751352208,70.65792577991428,38.83717444958367,25.42051751352208,0.7945207293830466,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2025,7,Rawalpindi,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,35.58310110376639,79.92366516874085,29.51999137369153,25.58310110376639,0.902835510565993,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2025,7,Sheikhupura,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,34.229682743065084,70.65985121302221,20.148609646396082,24.229682743065084,0.7678299332361691,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2025,7,Sargodha,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,36.33019797263717,71.48444698930409,43.781215735131354,26.330197972637173,0.8244584479637793,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2025,7,Rahim Yar Khan,Sugarcane,Colletotrichum falcatum,Sugarcane Red Rot,کماد کا ریڈ راٹ,Critical,34.56934036867663,79.0433634478155,22.59052899776144,24.569340368676627,0.8674529952103324,Red discoloration of internal cane stalk with white cross-bands,Carbendazim 50 WP,500 g/acre sett dip
2025,8,Lahore,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,30.248587792680226,75.79348203403143,53.9347239406358,20.248587792680226,0.7278240620378829,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2025,8,Faisalabad,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,30.637756102987815,78.98512887367406,46.62527600329355,20.637756102987815,0.768230829903075,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2025,8,Multan,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,32.47112040537603,76.65035641808126,44.360087596506254,22.471120405376027,0.7901342705925409,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2025,8,Gujranwala,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,29.811142027025262,78.94488764683022,52.51016455536474,19.811142027025262,0.7471229390308596,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2025,8,Bahawalpur,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,32.08072332783951,75.61945486917945,45.03143136097833,22.080723327839507,0.7701354951937118,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2025,8,Sahiwal,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,31.960453618929314,73.39435312795177,38.481661429488526,21.960453618929314,0.7446720060435627,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2025,8,Rawalpindi,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,31.599729496456973,78.58576140089164,44.98054063518629,21.599729496456973,0.7883456516004081,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2025,8,Sheikhupura,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,32.36738305727129,73.8971518478116,52.71311054521955,22.36738305727129,0.7593198160950669,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2025,8,Sargodha,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,31.4280381773235,79.70456726464667,30.884672450379227,21.4280381773235,0.7952248199683697,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2025,8,Rahim Yar Khan,Maize,Exserohilum turcicum,Northern Corn Leaf Blight,مکئی کا بلائیٹ,High,30.671487411677607,81.50112740656114,31.85015852997912,20.671487411677607,0.7935748581866262,Long elliptical greyish-green lesions on foliage,Score 250 EC (Difenoconazole),125 ml/acre
2025,1,Lahore,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,15.969179251383345,80.46046817858547,18.61243416294981,5.969179251383345,0.8932418415167588,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2025,1,Faisalabad,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,12.759435230232409,82.496117334866,25.18968919604601,2.759435230232409,0.9088752100451271,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2025,1,Multan,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,15.477681895712632,80.92815081877366,18.7241061987339,5.477681895712632,0.9165371044370401,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2025,1,Gujranwala,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,15.903796717469554,82.90286461585455,31.682939806091788,5.903796717469554,0.98,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2025,1,Bahawalpur,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,12.391453222644852,82.52742227011244,39.54835109026814,2.391453222644852,0.98,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2025,1,Sahiwal,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,11.92046443669778,82.45170793768621,38.42311483126202,1.9204644366977792,0.9652561933205274,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2025,1,Rawalpindi,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,15.447346447558633,88.15324659909383,29.515027592360127,5.447346447558633,0.98,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2025,1,Sheikhupura,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,13.684503942558607,88.96640167248609,15.581399481052994,3.6845039425586066,0.9403423084266219,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2025,1,Sargodha,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,12.034807780333391,88.24721318048776,32.86841958264601,2.0348077803333915,0.98,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2025,1,Rahim Yar Khan,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,12.588175006827964,82.834708389325,34.292034391574035,2.5881750068279636,0.9661502737785203,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2025,3,Lahore,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,25.842038019905722,64.4504831074415,16.834435884483526,15.842038019905722,0.5287402650361253,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2025,3,Faisalabad,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,23.413478683743442,70.68583603063304,27.087205740848066,13.413478683743442,0.525397242903432,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2025,3,Multan,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,23.235972471252005,68.68710303933463,10.831161372714721,13.235972471252005,0.5066703604292156,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2025,3,Gujranwala,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,25.754226569038195,65.26790785889665,29.698564960205815,15.754226569038195,0.5336268211698835,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2025,3,Bahawalpur,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,22.74686111362711,63.228590019646866,11.486254268577433,12.746861113627109,0.45658792240869095,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2025,3,Sahiwal,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,24.49093906578169,70.83799896586767,15.175009986887762,14.490939065781689,0.5507584495920543,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2025,3,Rawalpindi,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,21.90861305698581,66.49567742498634,27.93356442792623,11.90861305698581,0.4624851005289436,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2025,3,Sheikhupura,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,22.305938167939942,69.64616418456325,19.13799941604002,12.305938167939942,0.4931819149000194,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2025,3,Sargodha,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,24.618645571467866,72.51974209021216,6.718360696675209,14.618645571467866,0.5667739134772043,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2025,3,Rahim Yar Khan,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,25.280300111621372,67.138395783891,20.34857661139178,15.280300111621372,0.5388186648982792,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2025,4,Lahore,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,26.552395519379402,54.770594469760496,0.0,16.552395519379402,0.46167951974368726,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2025,4,Faisalabad,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,25.162570211546104,59.32630060156512,12.481083723184415,15.162570211546104,0.47390546167561026,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2025,4,Multan,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,27.379041183871752,64.35670201035968,1.2102828979972715,17.379041183871752,0.5593729507300951,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2025,4,Gujranwala,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,27.03732592860075,62.56272207950164,4.755702662604266,17.03732592860075,0.5369932405853817,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2025,4,Bahawalpur,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,29.004644690622516,62.04523943881216,2.9702621201244384,19.004644690622516,0.5713016268785225,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2025,4,Sahiwal,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,24.928126198659196,57.0168337177741,0.0,14.928126198659196,0.45121359567131414,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2025,4,Rawalpindi,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,28.75574093297022,55.53050889470304,11.617553348768503,18.75574093297022,0.5069272786197077,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2025,4,Sheikhupura,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,26.385165026390673,61.46058907739574,5.62868936747981,16.385165026390673,0.5148088207702447,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2025,4,Sargodha,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,28.714494518032325,55.65193389391935,0.0,18.714494518032325,0.5073070319729664,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2025,4,Rahim Yar Khan,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,27.500908533700553,55.09123644495597,4.873390008262856,17.500908533700553,0.48097112840673156,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2026,2,Lahore,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,17.448861806136406,72.89816283378892,44.22348513692205,7.4488618061364065,0.9426605322653188,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2026,2,Faisalabad,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,17.974912815081616,83.0170182852333,34.81596590832439,7.974912815081616,0.9500182624381599,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2026,2,Multan,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,17.401361559386157,78.62259627154013,34.81671157977554,7.401361559386157,0.9325186094355956,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2026,2,Gujranwala,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,13.959612337630729,77.099683550582,26.83539187605801,3.9596123376307286,0.9134387391316914,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2026,2,Bahawalpur,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,13.136510926674475,80.19949435310035,42.767930587120766,3.1365109266744753,0.98,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2026,2,Sahiwal,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,13.44444911994951,78.74652609895733,34.17202387389254,3.4444491199495104,0.9595995589484849,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2026,2,Rawalpindi,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,16.52754694588305,80.10542348982558,41.990960403417844,6.527546945883049,0.98,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2026,2,Sheikhupura,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,17.833963997180266,73.0778763117484,43.41081230522712,7.833963997180266,0.9260477828229886,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2026,2,Sargodha,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,14.961024683647034,73.48885460751966,23.816594630937452,4.961024683647034,0.8923639111798954,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2026,2,Rahim Yar Khan,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,17.326933950292517,81.16184870565914,34.42726236594767,7.326933950292517,0.9552889053045592,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2026,3,Lahore,Wheat,Puccinia triticina,Wheat Brown / Leaf Rust,بھوری کنگی,Medium,18.52917249700044,64.18987936979744,22.493707934584833,8.529172497000442,0.6888854116599042,Round brown pustules scattered on upper leaf surface,Nativo 75 WG (Tebuconazole+Trifloxystrobin),65 g/acre
